Tanggal,Provinsi,Kasus Aktif
4/3/2022,DI Yogyakarta,5014
4/4/2022,DI Yogyakarta,4952
4/5/2022,DI Yogyakarta,4859
4/6/2022,DI Yogyakarta,4878
4/7/2022,DI Yogyakarta,4949
4/8/2022,DI Yogyakarta,4954
4/9/2022,DI Yogyakarta,5019
4/10/2022,DI Yogyakarta,5065
4/11/2022,DI Yogyakarta,4986
4/12/2022,DI Yogyakarta,4849
4/13/2022,DI Yogyakarta,4843
4/14/2022,DI Yogyakarta,4840
4/15/2022,DI Yogyakarta,4789
4/16/2022,DI Yogyakarta,4801
4/17/2022,DI Yogyakarta,4669
4/18/2022,DI Yogyakarta,4581
4/19/2022,DI Yogyakarta,4577
4/20/2022,DI Yogyakarta,4540
4/21/2022,DI Yogyakarta,4518
4/22/2022,DI Yogyakarta,4493
4/23/2022,DI Yogyakarta,4365
4/24/2022,DI Yogyakarta,4248
4/25/2022,DI Yogyakarta,4215
4/26/2022,DI Yogyakarta,4172
4/27/2022,DI Yogyakarta,4119
4/28/2022,DI Yogyakarta,4206
4/29/2022,DI Yogyakarta,4150
4/30/2022,DI Yogyakarta,4153
5/1/2022,DI Yogyakarta,3947
5/2/2022,DI Yogyakarta,3814
5/3/2022,DI Yogyakarta,3634
5/4/2022,DI Yogyakarta,3529
5/5/2022,DI Yogyakarta,3494
5/6/2022,DI Yogyakarta,3399
5/7/2022,DI Yogyakarta,3301
5/8/2022,DI Yogyakarta,3167
5/9/2022,DI Yogyakarta,3095
5/10/2022,DI Yogyakarta,3017
5/11/2022,DI Yogyakarta,2860
5/12/2022,DI Yogyakarta,2837
5/13/2022,DI Yogyakarta,2698
5/14/2022,DI Yogyakarta,2617
5/15/2022,DI Yogyakarta,2440
5/16/2022,DI Yogyakarta,2412
5/17/2022,DI Yogyakarta,2370
5/18/2022,DI Yogyakarta,2310
5/19/2022,DI Yogyakarta,2337
5/20/2022,DI Yogyakarta,2371
5/21/2022,DI Yogyakarta,2296
5/22/2022,DI Yogyakarta,2216
5/23/2022,DI Yogyakarta,2177
5/24/2022,DI Yogyakarta,2119
5/25/2022,DI Yogyakarta,2133
5/26/2022,DI Yogyakarta,2125
5/27/2022,DI Yogyakarta,2099
5/28/2022,DI Yogyakarta,2080
5/29/2022,DI Yogyakarta,2113
5/30/2022,DI Yogyakarta,2110
5/31/2022,DI Yogyakarta,2120
6/1/2022,DI Yogyakarta,2152
6/2/2022,DI Yogyakarta,2286
6/3/2022,DI Yogyakarta,2340
6/4/2022,DI Yogyakarta,2473
6/5/2022,DI Yogyakarta,2510
6/6/2022,DI Yogyakarta,2589
6/7/2022,DI Yogyakarta,2630
6/8/2022,DI Yogyakarta,2660
6/9/2022,DI Yogyakarta,2747
6/10/2022,DI Yogyakarta,2960
6/11/2022,DI Yogyakarta,3151
6/12/2022,DI Yogyakarta,3367
6/13/2022,DI Yogyakarta,3600
6/14/2022,DI Yogyakarta,3815
6/15/2022,DI Yogyakarta,4025
6/16/2022,DI Yogyakarta,4266
6/17/2022,DI Yogyakarta,4573
6/18/2022,DI Yogyakarta,4916
6/19/2022,DI Yogyakarta,5269
6/20/2022,DI Yogyakarta,5639
6/21/2022,DI Yogyakarta,6071
6/22/2022,DI Yogyakarta,6471
6/23/2022,DI Yogyakarta,6875
6/24/2022,DI Yogyakarta,7397
6/25/2022,DI Yogyakarta,7887
6/26/2022,DI Yogyakarta,8414
6/27/2022,DI Yogyakarta,8917
6/28/2022,DI Yogyakarta,9414
6/29/2022,DI Yogyakarta,9856
6/30/2022,DI Yogyakarta,10367
7/1/2022,DI Yogyakarta,10860
7/2/2022,DI Yogyakarta,11405
7/3/2022,DI Yogyakarta,12303
7/4/2022,DI Yogyakarta,13356
7/5/2022,DI Yogyakarta,14166
7/6/2022,DI Yogyakarta,14721
7/7/2022,DI Yogyakarta,15259
7/8/2022,DI Yogyakarta,15727
7/9/2022,DI Yogyakarta,16446
7/10/2022,DI Yogyakarta,17501
7/11/2022,DI Yogyakarta,18636
7/12/2022,DI Yogyakarta,19538
7/13/2022,DI Yogyakarta,21387
7/14/2022,DI Yogyakarta,22628
7/15/2022,DI Yogyakarta,24253
7/16/2022,DI Yogyakarta,24614
7/17/2022,DI Yogyakarta,25983
7/18/2022,DI Yogyakarta,27274
7/19/2022,DI Yogyakarta,27875
7/20/2022,DI Yogyakarta,28527
7/21/2022,DI Yogyakarta,29050
7/22/2022,DI Yogyakarta,29906
7/23/2022,DI Yogyakarta,30264
7/24/2022,DI Yogyakarta,30711
7/25/2022,DI Yogyakarta,31681
7/26/2022,DI Yogyakarta,33253
7/27/2022,DI Yogyakarta,34755
7/28/2022,DI Yogyakarta,35729
7/29/2022,DI Yogyakarta,36481
7/30/2022,DI Yogyakarta,36512
7/31/2022,DI Yogyakarta,36662
8/1/2022,DI Yogyakarta,37019
8/2/2022,DI Yogyakarta,37031
8/3/2022,DI Yogyakarta,37385
8/4/2022,DI Yogyakarta,38078
8/5/2022,DI Yogyakarta,38342
8/6/2022,DI Yogyakarta,37820
8/7/2022,DI Yogyakarta,36999
8/8/2022,DI Yogyakarta,36052
8/9/2022,DI Yogyakarta,33512
8/10/2022,DI Yogyakarta,32289
8/11/2022,DI Yogyakarta,30369
8/12/2022,DI Yogyakarta,28652
8/13/2022,DI Yogyakarta,26888
8/14/2022,DI Yogyakarta,27174
8/15/2022,DI Yogyakarta,26708
8/16/2022,DI Yogyakarta,26193
8/17/2022,DI Yogyakarta,24439
8/18/2022,DI Yogyakarta,22729
8/19/2022,DI Yogyakarta,21726
8/20/2022,DI Yogyakarta,20152
8/21/2022,DI Yogyakarta,18506
8/22/2022,DI Yogyakarta,18127
8/23/2022,DI Yogyakarta,17042
8/24/2022,DI Yogyakarta,16028
8/25/2022,DI Yogyakarta,15655
8/26/2022,DI Yogyakarta,15052
8/27/2022,DI Yogyakarta,14605
8/28/2022,DI Yogyakarta,14045
8/29/2022,DI Yogyakarta,13684
8/30/2022,DI Yogyakarta,12914
8/31/2022,DI Yogyakarta,12293
9/1/2022,DI Yogyakarta,11707
9/2/2022,DI Yogyakarta,11018
9/3/2022,DI Yogyakarta,10274
9/4/2022,DI Yogyakarta,9334
9/5/2022,DI Yogyakarta,8592
9/6/2022,DI Yogyakarta,8127
9/7/2022,DI Yogyakarta,7580
9/8/2022,DI Yogyakarta,7128
9/9/2022,DI Yogyakarta,6636
9/10/2022,DI Yogyakarta,6176
9/11/2022,DI Yogyakarta,5783
9/12/2022,DI Yogyakarta,5472
9/13/2022,DI Yogyakarta,5217
9/14/2022,DI Yogyakarta,4909
9/15/2022,DI Yogyakarta,4584
9/16/2022,DI Yogyakarta,4075
9/17/2022,DI Yogyakarta,3756
9/18/2022,DI Yogyakarta,3473
9/19/2022,DI Yogyakarta,3239
9/20/2022,DI Yogyakarta,2953
9/21/2022,DI Yogyakarta,2736
9/22/2022,DI Yogyakarta,2572
9/23/2022,DI Yogyakarta,2249
9/24/2022,DI Yogyakarta,2078
9/25/2022,DI Yogyakarta,1920
9/26/2022,DI Yogyakarta,1863
9/27/2022,DI Yogyakarta,1761
9/28/2022,DI Yogyakarta,1697
9/29/2022,DI Yogyakarta,1642
9/30/2022,DI Yogyakarta,1514
3/21/2022,Banten,40
3/22/2022,Banten,43
3/23/2022,Banten,52
3/24/2022,Banten,60
3/25/2022,Banten,62
3/26/2022,Banten,62
3/27/2022,Banten,79
3/28/2022,Banten,98
3/29/2022,Banten,101
3/30/2022,Banten,123
3/31/2022,Banten,136
4/1/2022,Banten,131
4/2/2022,Banten,143
4/3/2022,Banten,149
4/4/2022,Banten,149
4/5/2022,Banten,153
4/6/2022,Banten,163
4/7/2022,Banten,169
4/8/2022,Banten,187
4/9/2022,Banten,191
4/10/2022,Banten,215
4/11/2022,Banten,251
4/12/2022,Banten,253
4/13/2022,Banten,256
4/14/2022,Banten,251
4/15/2022,Banten,249
4/16/2022,Banten,258
4/17/2022,Banten,268
4/18/2022,Banten,278
4/19/2022,Banten,281
4/20/2022,Banten,289
4/21/2022,Banten,289
4/22/2022,Banten,273
4/23/2022,Banten,273
4/24/2022,Banten,287
4/25/2022,Banten,298
4/26/2022,Banten,298
4/27/2022,Banten,309
4/28/2022,Banten,314
4/29/2022,Banten,314
4/30/2022,Banten,329
5/1/2022,Banten,343
5/2/2022,Banten,352
5/3/2022,Banten,357
5/4/2022,Banten,371
5/5/2022,Banten,300
5/6/2022,Banten,324
5/7/2022,Banten,317
5/8/2022,Banten,327
5/9/2022,Banten,345
5/10/2022,Banten,355
5/11/2022,Banten,339
5/12/2022,Banten,350
5/13/2022,Banten,366
5/14/2022,Banten,378
5/15/2022,Banten,404
5/16/2022,Banten,407
5/17/2022,Banten,430
5/18/2022,Banten,453
5/19/2022,Banten,474
5/20/2022,Banten,475
5/21/2022,Banten,517
5/22/2022,Banten,530
5/23/2022,Banten,530
5/24/2022,Banten,547
5/25/2022,Banten,547
5/26/2022,Banten,563
5/27/2022,Banten,570
5/28/2022,Banten,560
5/29/2022,Banten,559
5/30/2022,Banten,545
5/31/2022,Banten,548
6/1/2022,Banten,546
6/2/2022,Banten,541
6/3/2022,Banten,612
6/4/2022,Banten,617
6/5/2022,Banten,595
6/6/2022,Banten,589
6/7/2022,Banten,594
6/8/2022,Banten,604
6/9/2022,Banten,598
6/10/2022,Banten,622
6/11/2022,Banten,635
6/12/2022,Banten,664
6/13/2022,Banten,734
6/14/2022,Banten,721
6/15/2022,Banten,704
6/16/2022,Banten,713
6/17/2022,Banten,722
6/18/2022,Banten,713
6/19/2022,Banten,714
6/20/2022,Banten,699
6/21/2022,Banten,706
6/22/2022,Banten,712
6/23/2022,Banten,711
6/24/2022,Banten,721
6/25/2022,Banten,730
6/26/2022,Banten,732
6/27/2022,Banten,742
6/28/2022,Banten,731
6/29/2022,Banten,730
6/30/2022,Banten,735
7/1/2022,Banten,727
7/2/2022,Banten,513
7/3/2022,Banten,482
7/4/2022,Banten,486
7/5/2022,Banten,488
7/6/2022,Banten,496
7/7/2022,Banten,499
7/8/2022,Banten,506
7/9/2022,Banten,497
7/10/2022,Banten,482
7/11/2022,Banten,460
7/12/2022,Banten,422
7/13/2022,Banten,424
7/14/2022,Banten,421
7/15/2022,Banten,391
7/16/2022,Banten,392
7/17/2022,Banten,391
7/18/2022,Banten,386
7/19/2022,Banten,404
7/20/2022,Banten,399
7/21/2022,Banten,388
7/22/2022,Banten,384
7/23/2022,Banten,390
7/24/2022,Banten,397
7/25/2022,Banten,395
7/26/2022,Banten,397
7/27/2022,Banten,384
7/28/2022,Banten,387
7/29/2022,Banten,391
7/30/2022,Banten,403
7/31/2022,Banten,391
8/1/2022,Banten,402
8/2/2022,Banten,396
8/3/2022,Banten,389
8/4/2022,Banten,409
8/5/2022,Banten,427
8/6/2022,Banten,430
8/7/2022,Banten,445
8/8/2022,Banten,466
8/9/2022,Banten,489
8/10/2022,Banten,511
8/11/2022,Banten,521
8/12/2022,Banten,550
8/13/2022,Banten,538
8/14/2022,Banten,549
8/15/2022,Banten,562
8/16/2022,Banten,586
8/17/2022,Banten,584
8/18/2022,Banten,639
8/19/2022,Banten,655
8/20/2022,Banten,668
8/21/2022,Banten,670
8/22/2022,Banten,680
8/23/2022,Banten,692
8/24/2022,Banten,711
8/25/2022,Banten,727
8/26/2022,Banten,726
8/27/2022,Banten,764
8/28/2022,Banten,790
8/29/2022,Banten,742
8/30/2022,Banten,746
8/31/2022,Banten,752
9/1/2022,Banten,713
9/2/2022,Banten,758
9/3/2022,Banten,767
9/4/2022,Banten,762
9/5/2022,Banten,782
9/6/2022,Banten,839
9/7/2022,Banten,878
9/8/2022,Banten,911
9/9/2022,Banten,927
9/10/2022,Banten,938
9/11/2022,Banten,946
9/12/2022,Banten,927
9/13/2022,Banten,943
9/14/2022,Banten,975
9/15/2022,Banten,1008
9/16/2022,Banten,1097
9/17/2022,Banten,1171
9/18/2022,Banten,1285
9/19/2022,Banten,1390
9/20/2022,Banten,1532
9/21/2022,Banten,1591
9/22/2022,Banten,1582
9/23/2022,Banten,1751
9/24/2022,Banten,1797
9/25/2022,Banten,1670
9/26/2022,Banten,1758
9/27/2022,Banten,1645
9/28/2022,Banten,1645
9/29/2022,Banten,1645
9/30/2022,Banten,1508
10/1/2022,Banten,1468
10/2/2022,Banten,1434
10/3/2022,Banten,1467
10/4/2022,Banten,1563
10/5/2022,Banten,1627
10/6/2022,Banten,1625
10/7/2022,Banten,1582
10/8/2022,Banten,1605
10/9/2022,Banten,1660
10/10/2022,Banten,1739
10/11/2022,Banten,1756
10/12/2022,Banten,1757
10/13/2022,Banten,1773
10/14/2022,Banten,1750
10/15/2022,Banten,1609
10/16/2022,Banten,1626
10/17/2022,Banten,1632
10/18/2022,Banten,1600
10/19/2022,Banten,1659
10/20/2022,Banten,1614
10/21/2022,Banten,1636
10/22/2022,Banten,1777
10/23/2022,Banten,1843
10/24/2022,Banten,1858
10/25/2022,Banten,1962
10/26/2022,Banten,1818
10/27/2022,Banten,1841
10/28/2022,Banten,1916
10/29/2022,Banten,1927
10/30/2022,Banten,1850
10/31/2022,Banten,1799
11/1/2022,Banten,1781
11/2/2022,Banten,1801
11/3/2022,Banten,1807
11/4/2022,Banten,1787
11/5/2022,Banten,1764
11/6/2022,Banten,1758
11/7/2022,Banten,1788
11/8/2022,Banten,1770
11/9/2022,Banten,1842
11/10/2022,Banten,1897
11/11/2022,Banten,2020
11/12/2022,Banten,2115
11/13/2022,Banten,2225
11/14/2022,Banten,2380
11/15/2022,Banten,2539
11/16/2022,Banten,2538
11/17/2022,Banten,2525
11/18/2022,Banten,2579
11/19/2022,Banten,2738
11/20/2022,Banten,2838
11/21/2022,Banten,2997
11/22/2022,Banten,3111
11/23/2022,Banten,3267
11/24/2022,Banten,3398
11/25/2022,Banten,3440
11/26/2022,Banten,3509
11/27/2022,Banten,3580
11/28/2022,Banten,3652
11/29/2022,Banten,3703
11/30/2022,Banten,3815
12/1/2022,Banten,3913
12/2/2022,Banten,3948
12/3/2022,Banten,4034
12/4/2022,Banten,4143
12/5/2022,Banten,4213
12/6/2022,Banten,4289
12/7/2022,Banten,4381
12/8/2022,Banten,4458
12/9/2022,Banten,4538
12/10/2022,Banten,4670
12/11/2022,Banten,4798
12/12/2022,Banten,4957
12/13/2022,Banten,5048
12/14/2022,Banten,5155
12/15/2022,Banten,5295
12/16/2022,Banten,5399
12/17/2022,Banten,5498
12/18/2022,Banten,5599
12/19/2022,Banten,5768
12/20/2022,Banten,5934
12/21/2022,Banten,6093
12/22/2022,Banten,6310
12/23/2022,Banten,6473
12/24/2022,Banten,6447
12/25/2022,Banten,6571
12/26/2022,Banten,6785
12/27/2022,Banten,6891
12/28/2022,Banten,6987
12/29/2022,Banten,7002
12/30/2022,Banten,7161
12/31/2022,Banten,7348
1/1/2022,Banten,7618
1/2/2022,Banten,7781
1/3/2022,Banten,7888
1/4/2022,Banten,8019
1/5/2022,Banten,8137
1/6/2022,Banten,8169
1/7/2022,Banten,8442
1/8/2022,Banten,8660
1/9/2022,Banten,8910
1/10/2022,Banten,8911
1/11/2022,Banten,9013
1/12/2022,Banten,9119
1/13/2022,Banten,9290
1/14/2022,Banten,9494
1/15/2022,Banten,9672
1/16/2022,Banten,9912
1/17/2022,Banten,10169
1/18/2022,Banten,10240
1/19/2022,Banten,10383
1/20/2022,Banten,10581
1/21/2022,Banten,10769
1/22/2022,Banten,10964
1/23/2022,Banten,11204
1/24/2022,Banten,11448
1/25/2022,Banten,11429
1/26/2022,Banten,11609
1/27/2022,Banten,11073
1/28/2022,Banten,10665
1/29/2022,Banten,10065
1/30/2022,Banten,10305
1/31/2022,Banten,9879
2/1/2022,Banten,9841
2/2/2022,Banten,9664
2/3/2022,Banten,9499
2/4/2022,Banten,9191
2/5/2022,Banten,9230
2/6/2022,Banten,9110
2/7/2022,Banten,8655
2/8/2022,Banten,7736
2/9/2022,Banten,6811
2/10/2022,Banten,6587
2/11/2022,Banten,6553
2/12/2022,Banten,6687
2/13/2022,Banten,6766
2/14/2022,Banten,6827
2/15/2022,Banten,6926
2/16/2022,Banten,7179
2/17/2022,Banten,7470
2/18/2022,Banten,7281
2/19/2022,Banten,7010
2/20/2022,Banten,6757
2/21/2022,Banten,6641
2/22/2022,Banten,6531
2/23/2022,Banten,6622
2/24/2022,Banten,6658
2/25/2022,Banten,6829
2/26/2022,Banten,6795
2/27/2022,Banten,6787
2/28/2022,Banten,6813
3/1/2022,Banten,6783
3/2/2022,Banten,6699
3/3/2022,Banten,6744
3/4/2022,Banten,6739
3/5/2022,Banten,7134
3/6/2022,Banten,6415
3/7/2022,Banten,6415
3/8/2022,Banten,6664
3/9/2022,Banten,6519
3/10/2022,Banten,6606
3/11/2022,Banten,6570
3/12/2022,Banten,6962
3/13/2022,Banten,7049
3/14/2022,Banten,6970
3/15/2022,Banten,6750
3/16/2022,Banten,6628
3/17/2022,Banten,6685
3/18/2022,Banten,6365
3/19/2022,Banten,6141
3/20/2022,Banten,6119
3/21/2022,Banten,5818
3/22/2022,Banten,6039
3/23/2022,Banten,5734
3/24/2022,Banten,5938
3/25/2022,Banten,6015
3/26/2022,Banten,5684
3/27/2022,Banten,5877
3/28/2022,Banten,5930
3/29/2022,Banten,6145
3/30/2022,Banten,6340
3/31/2022,Banten,6290
4/1/2022,Banten,5165
4/2/2022,Banten,4495
4/3/2022,Banten,3837
4/4/2022,Banten,721
4/5/2022,Banten,894
4/6/2022,Banten,1029
4/7/2022,Banten,1164
4/8/2022,Banten,1247
4/9/2022,Banten,1325
4/10/2022,Banten,1397
4/11/2022,Banten,1436
4/12/2022,Banten,1710
4/13/2022,Banten,1842
4/14/2022,Banten,1875
4/15/2022,Banten,1910
4/16/2022,Banten,2005
4/17/2022,Banten,2021
4/18/2022,Banten,1822
4/19/2022,Banten,1860
4/20/2022,Banten,1929
4/21/2022,Banten,1907
4/22/2022,Banten,1915
4/23/2022,Banten,1988
4/24/2022,Banten,1924
4/25/2022,Banten,1866
4/26/2022,Banten,1915
4/27/2022,Banten,2009
4/28/2022,Banten,2015
4/29/2022,Banten,1931
4/30/2022,Banten,1961
5/1/2022,Banten,1986
5/2/2022,Banten,1971
5/3/2022,Banten,2053
5/4/2022,Banten,1998
5/5/2022,Banten,1875
5/6/2022,Banten,1902
5/7/2022,Banten,1920
5/8/2022,Banten,1965
5/9/2022,Banten,1852
5/10/2022,Banten,1869
5/11/2022,Banten,1905
5/12/2022,Banten,1937
5/13/2022,Banten,1970
5/14/2022,Banten,1994
5/15/2022,Banten,1917
5/16/2022,Banten,1939
5/17/2022,Banten,1670
5/18/2022,Banten,1697
5/19/2022,Banten,1685
5/20/2022,Banten,1427
5/21/2022,Banten,1403
5/22/2022,Banten,1365
5/23/2022,Banten,1347
5/24/2022,Banten,1344
5/25/2022,Banten,1422
5/26/2022,Banten,1443
5/27/2022,Banten,1552
5/28/2022,Banten,1541
5/29/2022,Banten,1538
5/30/2022,Banten,1524
5/31/2022,Banten,1396
6/1/2022,Banten,1484
6/2/2022,Banten,1498
6/3/2022,Banten,1508
6/4/2022,Banten,1624
6/5/2022,Banten,1678
6/6/2022,Banten,1693
6/7/2022,Banten,1751
6/8/2022,Banten,1803
6/9/2022,Banten,1880
6/10/2022,Banten,2014
6/11/2022,Banten,2064
6/12/2022,Banten,2191
6/13/2022,Banten,2335
6/14/2022,Banten,2534
6/15/2022,Banten,2620
6/16/2022,Banten,2736
6/17/2022,Banten,2867
6/18/2022,Banten,2949
6/19/2022,Banten,3115
6/20/2022,Banten,3188
6/21/2022,Banten,3428
6/22/2022,Banten,3652
6/23/2022,Banten,3698
6/24/2022,Banten,4096
6/25/2022,Banten,4374
6/26/2022,Banten,4617
6/27/2022,Banten,5007
6/28/2022,Banten,5300
6/29/2022,Banten,5610
6/30/2022,Banten,6005
7/1/2022,Banten,6284
7/2/2022,Banten,6561
7/3/2022,Banten,7248
7/4/2022,Banten,7827
7/5/2022,Banten,8340
7/6/2022,Banten,8523
7/7/2022,Banten,8954
7/8/2022,Banten,9309
7/9/2022,Banten,9770
7/10/2022,Banten,9867
7/11/2022,Banten,10232
7/12/2022,Banten,12541
7/13/2022,Banten,15569
7/14/2022,Banten,19059
7/15/2022,Banten,22159
7/16/2022,Banten,25019
7/17/2022,Banten,27963
7/18/2022,Banten,30783
7/19/2022,Banten,32545
7/20/2022,Banten,34920
7/21/2022,Banten,35478
7/22/2022,Banten,38016
7/23/2022,Banten,40197
7/24/2022,Banten,42052
7/25/2022,Banten,43153
7/26/2022,Banten,43238
7/27/2022,Banten,43898
7/28/2022,Banten,43855
7/29/2022,Banten,41332
7/30/2022,Banten,40084
7/31/2022,Banten,37384
8/1/2022,Banten,30593
8/2/2022,Banten,28302
8/3/2022,Banten,28274
8/4/2022,Banten,26750
8/5/2022,Banten,26925
8/6/2022,Banten,21013
8/7/2022,Banten,19186
8/8/2022,Banten,17539
8/9/2022,Banten,15358
8/10/2022,Banten,14675
8/11/2022,Banten,14076
8/12/2022,Banten,14096
8/13/2022,Banten,10968
8/14/2022,Banten,10503
8/15/2022,Banten,9465
8/16/2022,Banten,8254
8/17/2022,Banten,7322
8/18/2022,Banten,6886
8/19/2022,Banten,6856
8/20/2022,Banten,6831
8/21/2022,Banten,7047
8/22/2022,Banten,6397
8/23/2022,Banten,5551
8/24/2022,Banten,5582
8/25/2022,Banten,5394
8/26/2022,Banten,4716
8/27/2022,Banten,4552
8/28/2022,Banten,4255
8/29/2022,Banten,4324
8/30/2022,Banten,3452
8/31/2022,Banten,3193
9/1/2022,Banten,3029
9/2/2022,Banten,2989
9/3/2022,Banten,2890
9/4/2022,Banten,2718
9/5/2022,Banten,2725
9/6/2022,Banten,2595
9/7/2022,Banten,2119
9/8/2022,Banten,2115
9/9/2022,Banten,1986
9/10/2022,Banten,1845
9/11/2022,Banten,1866
9/12/2022,Banten,1793
9/13/2022,Banten,1713
9/14/2022,Banten,1605
9/15/2022,Banten,1595
9/16/2022,Banten,1226
9/17/2022,Banten,1229
9/18/2022,Banten,1209
9/19/2022,Banten,1235
9/20/2022,Banten,1057
9/21/2022,Banten,815
9/22/2022,Banten,822
9/23/2022,Banten,807
9/24/2022,Banten,840
9/25/2022,Banten,846
9/26/2022,Banten,852
9/27/2022,Banten,831
9/28/2022,Banten,835
9/29/2022,Banten,832
9/30/2022,Banten,803
3/21/2022,DKI Jakarta,227
3/22/2022,DKI Jakarta,256
3/23/2022,DKI Jakarta,301
3/24/2022,DKI Jakarta,370
3/25/2022,DKI Jakarta,409
3/26/2022,DKI Jakarta,444
3/27/2022,DKI Jakarta,516
3/28/2022,DKI Jakarta,522
3/29/2022,DKI Jakarta,562
3/30/2022,DKI Jakarta,576
3/31/2022,DKI Jakarta,616
4/1/2022,DKI Jakarta,673
4/2/2022,DKI Jakarta,755
4/3/2022,DKI Jakarta,829
4/4/2022,DKI Jakarta,883
4/5/2022,DKI Jakarta,973
4/6/2022,DKI Jakarta,1068
4/7/2022,DKI Jakarta,1198
4/8/2022,DKI Jakarta,1286
4/9/2022,DKI Jakarta,1482
4/10/2022,DKI Jakarta,1517
4/11/2022,DKI Jakarta,1707
4/12/2022,DKI Jakarta,1707
4/13/2022,DKI Jakarta,1840
4/14/2022,DKI Jakarta,1931
4/15/2022,DKI Jakarta,2068
4/16/2022,DKI Jakarta,2224
4/17/2022,DKI Jakarta,2365
4/18/2022,DKI Jakarta,2466
4/19/2022,DKI Jakarta,2511
4/20/2022,DKI Jakarta,2580
4/21/2022,DKI Jakarta,2676
4/22/2022,DKI Jakarta,2760
4/23/2022,DKI Jakarta,2890
4/24/2022,DKI Jakarta,2946
4/25/2022,DKI Jakarta,3004
4/26/2022,DKI Jakarta,3110
4/27/2022,DKI Jakarta,3165
4/28/2022,DKI Jakarta,3269
4/29/2022,DKI Jakarta,3282
4/30/2022,DKI Jakarta,3318
5/1/2022,DKI Jakarta,3454
5/2/2022,DKI Jakarta,3492
5/3/2022,DKI Jakarta,3433
5/4/2022,DKI Jakarta,3499
5/5/2022,DKI Jakarta,3574
5/6/2022,DKI Jakarta,3615
5/7/2022,DKI Jakarta,3687
5/8/2022,DKI Jakarta,3786
5/9/2022,DKI Jakarta,3877
5/10/2022,DKI Jakarta,3953
5/11/2022,DKI Jakarta,4023
5/12/2022,DKI Jakarta,4008
5/13/2022,DKI Jakarta,4079
5/14/2022,DKI Jakarta,4074
5/15/2022,DKI Jakarta,4038
5/16/2022,DKI Jakarta,4126
5/17/2022,DKI Jakarta,4241
5/18/2022,DKI Jakarta,4289
5/19/2022,DKI Jakarta,4356
5/20/2022,DKI Jakarta,4435
5/21/2022,DKI Jakarta,4362
5/22/2022,DKI Jakarta,4390
5/23/2022,DKI Jakarta,4450
5/24/2022,DKI Jakarta,4547
5/25/2022,DKI Jakarta,4553
5/26/2022,DKI Jakarta,4629
5/27/2022,DKI Jakarta,4704
5/28/2022,DKI Jakarta,4790
5/29/2022,DKI Jakarta,4880
5/30/2022,DKI Jakarta,4708
5/31/2022,DKI Jakarta,4749
6/1/2022,DKI Jakarta,4695
6/2/2022,DKI Jakarta,4624
6/3/2022,DKI Jakarta,4514
6/4/2022,DKI Jakarta,4560
6/5/2022,DKI Jakarta,4491
6/6/2022,DKI Jakarta,4510
6/7/2022,DKI Jakarta,4374
6/8/2022,DKI Jakarta,4386
6/9/2022,DKI Jakarta,4451
6/10/2022,DKI Jakarta,4451
6/11/2022,DKI Jakarta,4452
6/12/2022,DKI Jakarta,4419
6/13/2022,DKI Jakarta,4473
6/14/2022,DKI Jakarta,4334
6/15/2022,DKI Jakarta,4368
6/16/2022,DKI Jakarta,4336
6/17/2022,DKI Jakarta,4341
6/18/2022,DKI Jakarta,4365
6/19/2022,DKI Jakarta,4378
6/20/2022,DKI Jakarta,4423
6/21/2022,DKI Jakarta,4331
6/22/2022,DKI Jakarta,4384
6/23/2022,DKI Jakarta,4428
6/24/2022,DKI Jakarta,4480
6/25/2022,DKI Jakarta,4558
6/26/2022,DKI Jakarta,4638
6/27/2022,DKI Jakarta,4760
6/28/2022,DKI Jakarta,4624
6/29/2022,DKI Jakarta,4494
6/30/2022,DKI Jakarta,4280
7/1/2022,DKI Jakarta,4325
7/2/2022,DKI Jakarta,4314
7/3/2022,DKI Jakarta,4209
7/4/2022,DKI Jakarta,4163
7/5/2022,DKI Jakarta,4123
7/6/2022,DKI Jakarta,3982
7/7/2022,DKI Jakarta,3919
7/8/2022,DKI Jakarta,4122
7/9/2022,DKI Jakarta,4172
7/10/2022,DKI Jakarta,4243
7/11/2022,DKI Jakarta,4392
7/12/2022,DKI Jakarta,4626
7/13/2022,DKI Jakarta,4692
7/14/2022,DKI Jakarta,4835
7/15/2022,DKI Jakarta,4897
7/16/2022,DKI Jakarta,5068
7/17/2022,DKI Jakarta,5176
7/18/2022,DKI Jakarta,5391
7/19/2022,DKI Jakarta,5358
7/20/2022,DKI Jakarta,5556
7/21/2022,DKI Jakarta,5712
7/22/2022,DKI Jakarta,5731
7/23/2022,DKI Jakarta,6034
7/24/2022,DKI Jakarta,6058
7/25/2022,DKI Jakarta,6261
7/26/2022,DKI Jakarta,6480
7/27/2022,DKI Jakarta,6826
7/28/2022,DKI Jakarta,6844
7/29/2022,DKI Jakarta,7160
7/30/2022,DKI Jakarta,7349
7/31/2022,DKI Jakarta,7360
8/1/2022,DKI Jakarta,7037
8/2/2022,DKI Jakarta,7273
8/3/2022,DKI Jakarta,7591
8/4/2022,DKI Jakarta,7771
8/5/2022,DKI Jakarta,7732
8/6/2022,DKI Jakarta,8029
8/7/2022,DKI Jakarta,8487
8/8/2022,DKI Jakarta,8653
8/9/2022,DKI Jakarta,8529
8/10/2022,DKI Jakarta,8784
8/11/2022,DKI Jakarta,9050
